"Translation Info:
#---------------------------
2028,16,127,"Magtiis ka at walang iba ang pagtitiis mo kundi sa pamamagitan ni Allāh. Huwag kang malungkot para sa kanila[13] at huwag kang maging nasa isang paninikip [ng dibdib] mula sa anumang ipinakakana nila.","[13] Ibig sabihin: sa mga tagatangging sumampalataya."
2029,16,128,"Tunay na si Allāh ay kasama ng mga nangilag magkasala at ng mga gumagawa ng maganda.",""
2030,17,1,"Kaluwalhatian sa Kanya na nagpalakbay sa Lingkod Niya isang gabi mula sa Masjid na Pinakababanal [sa Jerusalem] patungo sa Masjid na Pinakamalayo, na pinagpala Namin ang palibot nito upang magpakita Kami sa kanya ng ilan sa mga tanda Namin. Tunay na Siya ay ang Madinigin, ang Nakakikita.",""
2031,17,2,"Nagbigay Kami kay Moises ng Kasulatan at gumawa Kami niyon bilang patnubay para sa mga anak ni Israel, [na nag-uutos:] “Huwag kayong gumawa sa iba pa sa Akin bilang pinananaligan.”",""
2032,17,3,"Mga supling ng mga dinala Namin kasama kay Noe, tunay na siya noon ay isang lingkod na mapagpasalamat.",""
2033,17,4,"Nagsiwalat Kami sa mga anak ni Israel sa Kasulatan: “Talagang manggugulo nga kayo sa lupain nang dalawang ulit[1] at talagang magmamataas nga kayo nang pagmamataas na malaki.”","[1] dahil sa paggawa ng mga pagsuway at kawalang-pakundangan"
2034,17,5,"Kaya kapag dumating ang pangako ng una sa dalawa ay magpapadala Kami sa inyo ng mga lingkod para sa Amin na mga may matinding kapangyarihan at maghalughog sila sa kaloob-looban ng mga tahanan. Ito ay naging isang pangakong gagawin.",""
2035,17,6,"Pagkatapos magsasauli Kami para sa inyo ng pamamayani laban sa kanila, mag-aayuda Kami sa inyo ng mga yaman at mga anak, at gagawa Kami sa inyo na higit na marami sa tauhan.",""
2036,17,7,"[O mga anak ni Israel,] kung gumawa kayo ng maganda ay gumawa kayo ng maganda para sa mga sarili ninyo at kung gumawa kayo ng masagwa ay para sa mga ito. Kaya kapag dumating ang pangako ng huling [panggugulo ay pangingibabawin ang mga kaaway ninyo] upang humamak sila sa mga mukha ninyo, upang pumasok sila sa Masjid [sa Jerusalem] kung paanong pumasok sila sa unang pagkakataon, at upang dumurog sila sa anumang nangibabaw sila nang [lubos na] pagdurog.",""
2037,17,8,"Inaasahan ang Panginoon ninyo na maawa sa inyo. Kung manunumbalik kayo ay manunumbalik Kami. Gumawa Kami sa Impiyerno para sa mga tagatangging sumampalataya bilang kulungan.",""
2038,17,9,"Tunay na ang Qur’ān na ito ay nagpapatnubay para sa siyang pinakaangkop at nagbabalita ng nakagagalak sa mga mananampalataya na gumagawa ng mga maayos na ukol sa kanila ay isang pabuyang malaki [sa Paraiso],",""
2039,17,10,"at na ang mga hindi sumasampalataya sa Kabilang-buhay ay naglaan Kami para sa kanila ng isang pagdurusang masakit.",""
2040,17,11,"Dumadalangin ang tao ng masama [laban sa sarili at iba pa] gaya ng pagdalangin niya ng mabuti. Laging ang tao ay mapagmadali.",""
2041,17,12,"Gumawa Kami sa gabi at maghapon bilang dalawang tanda,[2] saka pumawi Kami sa tanda ng gabi at gumawa Kami sa tanda ng maghapon bilang nagbibigay-paningin upang makapaghanap kayo ng kabutihang-loob mula sa Panginoon ninyo at upang makaalam kayo sa bilang ng mga taon at pagtutuos. Ang bawat bagay ay dinetalye Namin sa isang pagdedetalye.","[2] sa kaisahan at kapangyariha"
2042,17,13,"Sa bawat tao ay nagdikit Kami ng gawain niya sa leeg niya at magpapalabas Kami para sa kanya sa Araw ng Pagbangon ng isang talaang masusumpungan niyang nakabuklat.",""
2043,17,14,"[Sasabihin:] Basahin mo ang talaan mo; nakasapat ang sarili mo ngayong araw laban sa iyo bilang mapagtuos.",""
2044,17,15,"Ang sinumang napatnubayan ay napatnubayan lamang para sa [pakinabang ng] sarili niya at ang sinumang naligaw ay naligaw lamang laban dito. Hindi papasanin ng isang tagapasan ang pasanin ng iba. Hindi Kami magpaparusa hanggang sa magpadala Kami ng isang sugo.",""
2045,17,16,"Kapag nagnais Kami na magpahamak ng isang pamayanan [dahil sa kawalang-katarungan] ay nag-uutos Kami sa mga nakaririwasa roon ngunit nagpapakasuwail sila roon kaya nagigindapat doon ang sasabihin kaya nagwawasak Kami niyon sa isang pagwasak.",""
2046,17,17,"Kay rami ng ipinahamak Namin na mga [makasalanang] salinlahi[3] matapos na ni Noe. Nakasapat ang Panginoon mo sa mga pagkakasala ng mga lingkod Niya bilang Mapagbatid na Nakakikita.","[3] na nagpasinungaling sa mga isinugo sa kanila"
2047,17,18,"Ang sinumang nagnanais ng panandalian ay magpapadali Kami para sa kanya roon ng loloobin Namin para sa sinumang nanaisin Namin. Pagkatapos magtatalaga Kami para sa kanya ng Impiyerno, na masusunog siya roon bilang pinupulaang pinalalayas.",""
2048,17,19,"Ang sinumang nagnais ng Kabilang-buhay at nagpunyagi para roon ng pagpupunyagi ukol doon habang siya ay isang mananampalataya, ang pagpupunyagi ng mga iyon ay pahahalagahan.",""
2049,17,20,"Sa bawat isa ay magpapalawig – sa mga ito at mga iyan – ng bigay ng Panginoon mo. Hindi nangyaring ang bigay ng Panginoon mo ay pinipigilan.",""
2050,17,21,"Tingnan mo kung papaano Kaming nagtangi [sa Mundo] sa iba sa kanila higit sa iba. Talagang ang Kabilang-buhay ay higit na malaki sa mga antas at higit na malaki sa pagkakatangi.",""
2051,17,22,"Huwag kang gumawa kasama kay Allāh ng isang diyos na iba pa para mauuwi kang isang pinupulaang itinatatwa.",""
2052,17,23,"Nagtadhana ang Panginoon mo na huwag kayong sumamba kundi sa Kanya at sa mga magulang ay [mag-ukol ng] paggawa ng maganda. Kung aabutan nga naman sa piling mo ng katandaan ang isa sa kanilang dalawa o ang kapwa sa kanilang dalawa ay huwag kang magsabi sa kanilang dalawa ng pagkasuya at huwag kang bumulyaw sa kanilang dalawa. Magsabi ka sa kanilang dalawa ng salitang marangal.",""
2053,17,24,"Magbaba ka para sa kanila ng loob sa pagkaaba dahil sa pagkaawa at magsabi ka: “Panginoon ko, maawa Ka sa kanilang dalawa yayamang nag-alaga silang dalawa sa akin noong bata pa [ako].”",""
2054,17,25,"Ang Panginoon ninyo ay higit na maalam sa anumang nasa mga sarili ninyo. Kung kayo ay magiging mga maayos, tunay na Siya laging sa mga palabalik [sa pagsisisi] ay Mapagpatawad.",""
2055,17,26,"Magbigay ka sa may pagkakamag-anak ng karapatan nito, sa dukha, at sa kinapos sa daan. Huwag kang magwaldas ng isang pagwawaldas.",""
2056,17,27,"Tunay na ang mga tagapagwaldas ay laging mga kapatid ng demonyo. Ang demonyo sa Panginoon niya ay laging mapagtangging magpasalamat.",""
2057,17,28,"Kung aayaw ka nga naman sa kanila [dala ng kawalan] habang naghahangad ng isang awa mula sa Panginoon mo, na inaasam mo, magsabi ka sa kanila ng isang pagsasabing pinagaan.",""
2058,17,29,"Huwag kang gumawa sa kamay mo na nakakulyar sa leeg mo at huwag kang magpaluwag nito nang buong pagpapaluwag para mauwi kang isang sinisising nasaid.",""
2059,17,30,"Tunay na ang Panginoon mo ay nagpapaluwag sa panustos para sa sinumang niloloob Niya at naghihigpit. Tunay na Siya sa mga lingkod Niya ay laging Mapagbatid, Nakakikita.",""
2060,17,31,"Huwag kayong pumatay ng mga anak ninyo dala ng takot sa isang paghihikahos. Kami ay magtutustos sa kanila at sa inyo. Tunay na ang pagpatay sa kanila ay laging isang pagkakamaling malaki.",""
2061,17,32,"Huwag kayong lumapit sa pangangalunya; tunay na ito ay laging mahalay at sumagwa bilang landas.",""
2062,17,33,"Huwag kayong pumatay ng buhay na ipinagbawal ni Allāh [na patayin] malibang ayon sa karapatan. Ang sinumang pinatay na nilabag sa katarungan ay nagtalaga Kami sa katangkilik niya ng isang kapamahalaan, ngunit huwag siyang magpakalabis kaugnay sa pagpatay. Tunay na siya ay laging maiaadya.",""
2063,17,34,"Huwag kayong lumapit sa yaman ng ulila kundi sa [paraang] pinakamaganda hanggang sa umabot siya sa katindihan niya. Magpatupad kayo sa kasunduan; tunay na ang kasunduan ay laging pinananagutan.",""
2064,17,35,"Magpalubus-lubos kayo ng pagtatakal kapag nagtatakal kayo at tumimbang kayo sa pamamagitan ng timbangang tuwid. Iyon ay higit na mabuti at higit na maganda sa pagpapawakas.",""
2065,17,36,"Huwag kang tumalunton sa anumang walang ukol sa iyo hinggil doon na isang kaalaman. Tunay na ang pandinig, ang paningin, at ang puso, ang bawat isa sa mga iyon ay laging pinananagutan.",""
2066,17,37,"Huwag kang lumakad sa lupa sa kapalaluan; tunay na ikaw ay hindi tatagos sa lupa at hindi aabot sa mga bundok sa pagmamataas.",""
2067,17,38,"Lahat ng iyon, ang masagwa niyon sa ganang Panginoon mo ay laging kinasusuklaman.",""
2068,17,39,"Iyon ay kabilang sa ikinasi sa iyo ng Panginoon mo na karunungan. Huwag kang gumawa kasama kay Allāh ng isang diyos na iba pa sapagkat maipupukol ka sa Impiyerno bilang sinisising pinalalayas [buhat sa bawat mabuti].",""
2069,17,40,"Kaya ba humirang sa inyo ang Panginoon ninyo sa [pagkakaroon ng] mga anak na lalaki at gumawa Siya mula sa mga anghel ng mga [anak na] babae? Tunay na kayo ay talagang nagsasabi ng isang sinasabing sukdulan!",""
2070,17,41,"Talaga ngang nagsarisari Kami sa Qur’ān na ito [ng mga pangaral] upang magsaalaala sila habang wala namang naidadagdag ito sa kanila kundi isang pagkaayaw.",""
2071,17,42,"Sabihin mo: “Kung sakaling kasama sa Kanya ay may mga diyos gaya ng sinasabi nila, samakatuwid, talaga sanang naghangad sila tungo sa May trono ng isang landas.”",""
2072,17,43,"Kaluwalhatian sa Kanya at napakataas Siya higit sa sinasabi nila ayon sa kataasang malaki!",""
2073,17,44,"Nagluluwalhati sa Kanya ang pitong langit, ang lupa, at ang sinumang nasa mga ito. Walang anumang bagay kundi nagluluwalhati kalakip ng pagpupuri sa Kanya ngunit hindi kayo nakauunawa sa pagluluwalhati nila. Tunay na Siya ay laging Matimpiin, Mapagpatawad.",""
2074,17,45,"Kapag bumigkas ka ng Qur’ān ay naglalagay Kami sa pagitan mo at ng mga hindi sumampalataya sa Kabilang-buhay ng isang lambong na nakatago",""
2075,17,46,"at naglalagay Kami sa mga puso nila ng mga panakip upang [hindi] sila makapag-unawa nito at sa mga tainga nila ng isang pagkabingi. Kapag bumanggit ka sa Panginoon mo sa Qur’ān lamang ay bumabaling sila sa mga likuran nila dala ng isang pagkaayaw.",""
2076,17,47,"Kami ay higit na maalam sa pinakikinggan nila noong nakikinig sila sa iyo at noong sila ay nagtatapatan noong nagsasabi ang mga tagalabag sa katarungan: “Wala kayong sinusunod maliban sa isang lalaking nagaway.”",""
2077,17,48,"Tumingin ka kung papaano silang naglahad para sa iyo ng mga paghahalintulad kaya naligaw sila at hindi sila nakakaya sa isang daan.",""
2078,17,49,"Nagsabi sila: “Kapag kami ba ay naging mga buto at durug-durog, tunay na kami ba ay talagang mga bubuhayin bilang bagong nilikha?”",""
2079,17,50,"Sabihin mo: “Maging bato kayo o bakal",""
2080,17,51,"o nilikhang kabilang sa dinadakila sa mga isip ninyo,” kaya magsasabi sila: “Sino ang magpapanumbalik sa amin?” Sabihin mo: “Ang lumalang sa inyo sa unang pagkakataon,” saka mag-iiling-iling sila sa iyo ng mga ulo nila at magsasabi sila: “Kailan iyon?” Sabihin mo: “Marahil ito ay maging malapit na:",""
2081,17,52,"sa araw na tatawag Siya sa inyo kaya tutugon kayo kalakip ng pagpupuri sa Kanya at magpapalagay kayong hindi kayo namalagi [sa lupa] malibang sa kaunting [sandali].”",""
2082,17,53,"Sabihin mo sa mga lingkod Ko na sabihin nila ang siyang higit na maganda. Tunay na ang demonyo ay nagpapasigalot sa pagitan nila. Tunay na ang demonyo, para sa tao, ay laging isang kaaway na malinaw.",""
2083,17,54,"Ang Panginoon ninyo ay higit na maalam sa inyo. Kung loloobin Niya ay kaaawaan Niya kayo, o kung loloobin Niya ay pagdurusahin Niya kayo. Hindi Kami nagsugo sa iyo sa kanila bilang pinananaligan.",""
2084,17,55,"Ang Panginoon mo ay higit na maalam sa sinumang nasa mga langit at mga lupa. Talaga ngang nagtangi Kami sa iba sa mga propeta higit sa iba pa, at nagbigay Kami kay David ng Salmo.",""
2085,17,56,"Sabihin mo: “Dumalangin kayo sa mga inaakala ninyo [na mga diyos] bukod pa sa Kanya, hindi sila nakapangyayari sa pagpawi ng pinsala palayo sa inyo ni sa isang paglilipat.”",""
2086,17,57,"Yaong mga dinadalanginan nila ay naghahangad tungo sa Panginoon nila ng pampalapit, [na nagtatagisan] kung alin sa kanila ang [magiging] pinakamalapit, nag-aasam ng awa Niya, at nangangamba sa pagdurusang dulot Niya. Tunay na ang pagdurusang dulot ng Panginoon mo ay laging pinangingilagan.",""
2087,17,58,"Walang anumang pamayanan malibang Kami ay magpapahamak doon [dahil sa kawalang-pananampalataya] bago ng Araw ng Pagbangon o magpaparusa roon ng isang pagdurusang matindi. Laging iyon sa Talaan ay nakatitik.",""
2088,17,59,"Walang pumigil sa Amin na magsugo Kami ng mga tanda maliban na nagpasinungaling sa mga ito ang mga sinauna. Nagbigay Kami sa [liping] Thamūd ng dumalagang kamelyo bilang [himalang] nakikita ngunit lumabag sila sa katarungan dito. Hindi Kami nagsusugo ng mga tanda kundi bilang pagpapangamba [nang sa gayon magpasakop sila].",""
2089,17,60,"[Banggitin] noong nagsabi Kami sa iyo: “Tunay na ang Panginoon mo ay pumaligid sa mga tao [para magsanggalang sa iyo].” Hindi Kami gumawa sa pangitaing ipinakita Namin sa iyo[4] malibang bilang pagsubok para sa mga tao at sa isinumpang punong-kahoy [ng zaqqūm na nasaad] sa Qur’ān. Nagpapangamba Kami sa kanila ngunit hindi nakadagdag ito sa kanila kundi ng isang pagmamalabis na malaki.","[4] sa gabi ng paglalakbay papunta sa Jerusalem at pag-akyat sa mga langit"
2090,17,61,"[Banggitin] noong nagsabi Kami sa mga anghel: “Magpatirapa kayo kay Adan [bilang pagpipitagan],” kaya nagpatirapa naman sila maliban si Satanas. Nagsabi ito: “Magpapatirapa ba ako sa nilikha Mo na isang putik?”",""
2091,17,62,"Nagsabi ito: “Naisaalang-alang ba sa Iyo itong pinarangalan Mo higit sa akin? Talagang kung mag-aantala Ka sa akin hanggang sa Araw ng Pagbangon ay talagang makapagpapariwara nga Ako sa mga supling niya maliban sa kaunti.”",""
2092,17,63,"Nagsabi Siya: “Umalis ka saka ang sinumang sumunod sa iyo kabilang sa kanila sapagkat tunay na ang Impiyerno ay ang gantimpala sa inyo bilang gantimpalang pinasagana.",""
2093,17,64,"Mang-uto ka sa sinumang makakaya mo kabilang sa kanila sa pamamagitan ng tinig mo. Sumigaw ka sa kanila sa pamamagitan ng nangangabayong hukbo mo at naglalakad na hukbo mo. Makilahok ka sa kanila sa mga yaman at mga anak. Mangako ka sa kanila.” Hindi nangangako sa kanila ang demonyo kundi ng isang panlilinlang.",""
2094,17,65,"Tunay na ang mga lingkod Ko ay hindi ka magkakaroon sa kanila ng kapamahalaanan. Nakasapat na ang Panginoon mo bilang Pinananaligan.",""
2095,17,66,"Ang Panginoon mo ay ang nagpapausad para sa inyo ng mga daong sa dagat upang maghanap kayo ng kabutihang-loob Niya. Tunay na Siya sa inyo ay laging Maaawain.",""
2096,17,67,"Kapag sumaling sa inyo ang kapinsalaan sa dagat ay nawawala ang dinadalanginan ninyo maliban sa Kanya ngunit nang nagligtas Siya sa inyo papunta sa kalupaan ay umaayaw kayo. Laging ang tao ay mapagtangging magpasalamat.",""
2097,17,68,"Kaya natiwasay ba kayo na baka magpalamon Siya sa inyo sa gilid ng katihan o baka magpadala Siya sa inyo ng isang unos ng mga bato, pagkatapos hindi kayo nakatatagpo para sa inyo ng isang pinananaligan?",""
2098,17,69,"O natiwasay ba kayo na baka magpanumbalik Siya sa inyo roon [sa dagat] sa ibang pagkakataon saka magsugo Siya sa inyo ng isang buhawing mula sa hangin para lumunod Siya sa inyo dahil tumanggi kayong sumampalataya, pagkatapos hindi kayo nakatatagpo para sa inyo laban sa Amin dito ng isang mapaghiganti?",""
2099,17,70,"Talaga ngang nagparangal Kami sa mga anak ni Adan, nagdala Kami sa kanila sa katihan at karagatan, tumustos Kami sa kanila mula sa mga kaaya-ayang bagay, at nagtangi Kami sa kanila higit sa marami sa nilikha Namin nang [higit na] pagtatangi.",""
2100,17,71,"[Banggitin] ang araw na tatawag Kami sa bawat [pangkat ng] mga tao sa pamamagitan ng pinuno nila. Kaya ang mga bibigyan ng talaan nila sa kanang kamay nila, ang mga iyon ay magbabasa ng talaan nila at hindi lalabagin sa katarungan nang gahibla.[5]","[5] Ibig sabihin: lubhang maliit na gaya ng hibla sa bitak ng buto ng datiles."
2101,17,72,"Ang sinumang narito [sa Mundo] ay bulag [ang puso], siya sa Kabilang-buhay ay bulag at higit na ligaw sa landas.",""
2102,17,73,"Tunay na halos sila ay talagang tutukso sa iyo palayo sa ikinasi Namin sa iyo upang gumawa-gawa ka laban sa Amin ng iba pa rito [sa ikinasi]; at samakatuwid, talaga sanang gumawa sila sa iyo bilang matalik na kaibigan.",""
2103,17,74,"Kung hindi dahil na nagpatatag Kami sa iyo, talaga ngang halos ikaw ay sumandal sa kanila nang bahagyang kaunti.",""
2104,17,75,"Samakatuwid, talaga sanang nagpalasap Kami sa iyo ng ibayong [pagdurusa] sa buhay at ibayong [pagdurusa] sa pagkamatay. Pagkatapos hindi ka makatatagpo ukol sa iyo laban sa Amin ng isang mapag-adya.",""
2105,17,76,"Tunay na halos sila ay talagang nang-uuto sa iyo [na lumisan] mula sa lupain [ng Makkah] upang magpalabas sila sa iyo mula roon; at samakatuwid, hindi sila mamalagi pagkaiwan mo kundi sa kaunting [panahon].",""
2106,17,77,"[Iyan ay] bilang kalakaran sa sinumang isinugo na Namin bago mo kabilang sa mga sugo Namin. Hindi ka nakatatagpo para sa kalakaran Namin ng isang pagpapabago.",""
2107,17,78,"Magpanatili ka ng pagdarasal mula sa paglilis [sa rurok] ng araw hanggang sa pagpusikit ng gabi at ng [pagbigkas ng] Qur’ān sa madaling-araw; tunay na ang [pagbigkas ng] Qur’ān sa madaling-araw ay laging sinasaksihan [ng mga anghel].",""
2108,17,79,"Mula sa gabi ay magdasal ka rito bilang karagdagang dasal para sa iyo; marahil buhayin ka ng Panginoon mo sa isang katayuang pinapupurihan.",""
2109,17,80,"Sabihin mo: “Panginoon ko, magpapasok Ka sa akin sa pasukan ng katapatan, magpalabas Ka sa akin sa labasan ng katapatan, at gumawa Ka para sa akin mula sa nasa Iyo ng isang kapamahalaang mapag-adya.”",""
2110,17,81,"Sabihin mo: “Dumating ang katotohanan at naparam ang kabulaanan. Tunay na ang kabulaanan ay laging napaparam.”",""
2111,17,82,"Nagbababa Kami mula sa Qur’ān ng siyang pagpapagaling at awa para sa mga mananampalataya, at walang naidaragdag ito sa mga tagalabag sa katarungan kundi isang pagkalugi.",""
2112,17,83,"Kapag nagbiyaya Kami sa tao ay umaayaw siya at naglalayo ng sarili niya. Kapag sumaling sa kanya ang kasamaan, siya ay nagiging walang-wala ang pag-asa.",""
2113,17,84,"Sabihin mo: “Bawat isa ay gumagawa ayon sa pamamaraan niya, ngunit ang Panginoon ninyo ay higit na maalam sa sinumang siya ay higit na napatnubayan sa landas.”",""
2114,17,85,"Nagtatanong sila[6] sa iyo tungkol sa kaluluwa. Sabihin mo: “Ang kaluluwa ay kabilang sa nauukol sa Panginoon ko at hindi kayo binigyan ng kaalaman kundi kakaunti.”","[6] Ibig sabihin: ang mga Hudyo."
2115,17,86,"Talagang kung niloob Namin ay talaga sanang mag-aalis nga Kami ng ikinasi Namin sa iyo, pagkatapos hindi ka makakatagpo para sa iyo kaugnay rito laban sa Amin ng isang pinananaligan [sa pagpapanumbalik],",""
