"Translation Info:
#---------------------------
1994,16,93,"او كه الله غوښتي واى نو تاسو به يې خامخا يو امت ګرځولى وای خو چاته يې چې خوښه شي بې لارې كوي يې، او چاته چې وغواړي سمه لار ورښيي او خامخا به له هغه څه وپوښتل شئ چې تاسو به كول.",""
1995,16,94,"او خپل منځ كې مو قسمونه د غولونې وسيله مه ګرځوئ كنه بيا به كوم قدم له ټينګېدو وروسته وښوييږي او په دې به كړاو وڅكئ چې خلک مو د الله له لارې اړولي او ستاسو لپاره به لوى عذاب وي.",""
1996,16,95,"او د الله ژمنه په لږه غوندې بيه مه پلورئ، بې شكه څه چې الله سره دي هغه درته غوره دي كه تاسو پوهېږئ.",""
1997,16,96,"څه چې تاسو سره دي هغه ختميږي او څه چې الله سره دي، هغه باقي دي، او هغوى چې صبر كړى خامخا به يې د هغو نېكو عملونو په سر بدله وركړو چې هغوى به كول.",""
1998,16,97,"چا چې نېک عمل وكړ، كه نارينه وي كه ښځينه خو چې مومن وي نو حتماً به ښه ژوند ورباندې تېر كړو او (آخرت كې به) د هغو نېكو عملونو چې دوى به كول، ښه بدله وركړو.",""
1999,16,98,"نو كله چې ته قرأن لولې، له رټل شوي شيطانه په الله پورې پنا وغواړه.",""
2000,16,99,"حقيقت كې د ده په هغه چا څه برلاسى نشته چې ايمان يې راوړى او په خپل رب بروسه كوي.",""
2001,16,100,"د هغه برلاسى خو پر هغو كسانو دى چې له ده سره ملګرتيا كوي او هغوى چې له (الله) سره شريک جوړونكې دي.",""
2002,16,101,"او كله چې د يو آيت پر ځاى بل آيت بدل كړو او الله ښه پوه دى چې څه رانازل كړي نو دوى وايي چې ته دروغ تړونكى يې، بلكى زياتره يې نه پوهيږي.",""
2003,16,102,"ورته ووايه دا خو سپېڅلې پرښتې په رښتيني ډول ستا د رب له خوا نازل كړى دى، تر څو مومنان پرې ټينـګ او د امر منونكو لپاره هدايت او زېرى وي.",""
2004,16,103,"او موږ پوهېږو چې دوى وايي: كوم انسان ده ته ښوونه كوي! خو حال دا چې كوم كس ته دوى اشاره كوي، د هغه ژبه عجمي، او دا څرګنده عربى ژبه ده.",""
2005,16,104,"بې شكه الله هغو كسانو ته هدايت نه كوي چې د الله پر آيتونو باور نه کوي، او دوى لره به دردناک عذاب وي.",""
2006,16,105,"په حقيقت كې هغه كسان دروغ جوړوي چې د الله پر آيتونو ايمان نه راوړي او همدوى دروغجنان دي.",""
2007,16,106,"څوک چې له ايمانه وروسته يې الله نه منكر شي، پرته له هغه چې مجبور كړى شي او زړه يې پر ايمان ډاډه وي (نو بيا خو خير دى) خو چا چې د زړه په خوښۍ سره كفر ومنلو، نو پر هغوى د الله له لوري غضب دى، او دوى (ټولو) ته ستر عذاب.",""
2008,16,107,"دا ځكه چې هغوى د آخرت په مقابل كې د دنيا ژوند غوره وګڼلو او دا چې الله دغسې كافرانو خلكو ته (د ژغورنې) لار نه ښيي.",""
2009,16,108,"دا هماغه خلک دي چې الله يې پر زړونو، غوږونو او سترګو مهر وهلى دى او همدوى غافلان دي.",""
2010,16,109,"حتمى ده چې همدوى به په آخرت كې تاوانيان وي.",""
2011,16,110,"خو بيا (بل لور ته) چا چې هجرت وكړ له هغه وروسته چې وځورېدل، بيا يې جهاد وكړ او صبر يې وكړ نو يقيناً له دې وروسته ستا رب بخښونكى مهربان دى.",""
2012,16,111,"هغه ورځ چې هر ساكښ به راځي او د خپل ځان لپاره به جګړه كوي او هر چاته به د خپل عمل پوره بدله وركړل شي او په دوى به (هېڅ) ظلم نه كيږي.",""
2013,16,112,"او الله د يو كلي مثال بيانوي چې بې غمه ډاډه پروت و، او له هر لوري پرېمانه روزي ورته راتله خو بيا يې د الله د نعمتونو ناشكري وكړه نو الله د لوږې او ډار خوند وروڅكلو د هغو عملونو په وجه چې دوى به كول.",""
2014,16,113,"او دوى ته له خپل قوم څخه يو رسول هم ورغلى و خو دروغجن يې وګڼلو نو عذاب راګير كړل په داسې حال کې چې دوى ظالمان وو.",""
2015,16,114,"نو له هغه څه نه چې الله در روزي كړي دي حلال پاک شيان خورئ، كه چېرې تاسو د هغه (رښتینی) عبادت كوئ.",""
2016,16,115,"هغه خو پر تاسو یوازې مرداره، وينه، د خنزير غوښه او هغه څه حرام كړي چې د غير الله نوم پرې اخيستل شوى وي. نو كه څوک مجبور شو نو چى سركښي او زياتى كوونكى نه وي نو بيا الله بخښونكى مهربان دى.",""
2017,16,116,"او هغه څه ته چې خپله يې ستاسو ژبې په دروغو بيانوي دا حلال او دا حرام مه واياست چې په الله پورې دروغ تړئ، يقيناً هغوى چې الله پورې دروغ تړي (هېڅكله) نه بريالي كيږي.",""
2018,16,117,"دا لږه ګټه اخيستنه ده، بيا به د دوى لپاره دردناک عذاب دى.",""
2019,16,118,"او (خاص) پر يهودو مو هغه څه حرام كړي چې مخكې مو درته بيان كړي دي، او موږ خو څه ظلم نه دى پرې كړى، خپله دوى پر ځانو ظلم كولو.",""
2020,16,119,"بيا هم ستا رب هغو كسانو لپاره چې په ناپوهۍ سره يې ناوړه عمل وكړ، بيا يې له هغه وروسته توبه وكړه او سم كارونه يې وكړل نو يقيناً ستا رب له هغه وروسته خامخا بخښونكى مهربان دى.",""
2021,16,120,"بې شكه ابراهيم (په يوازې ځان) يو امت و، الله ته غاړه اېښودونكى حق پلوى (سړى) و، او (هېڅكله) له مشركانو څخه نه و.",""
2022,16,121,"د هغه د نعمتونو شكر وېستونكى و، الله هغه غوره او سمې لارې ته وربرابر كړ.",""
2023,16,122,"په دنيا كې مو ښيګڼه وركړه او په اخرت كې به يقيناً له صالحانو څخه وي.",""
2024,16,123,"بيا مو تاته (هم) دا وحى وكړه چې د ابراهيم د دين تابعداري كوه چې حق پلوى و، او له مشركانو نه و.",""
2025,16,124,"خبره دا ده چې د خالي ورځې (درناوى) پر هغو خلكو ټاكل شوى و چې هغوى پكې اختلاف وكړ، او ستا رب به خامخا د قيامت په ورځ د هغوى ترمنځ په هغه څه كې فيصله وكړي چې دوى پكې اختلاف كولو.",""
2026,16,125,"بلنه كوه د خپل رب لارې ته په حكمت او غوره نصيحت او (خلكو سره) په ډېره ښه توګه بحث كوه، يقيناً هماغه ستا رب په هغه چا هم ډېر ښه پوه دى چې د ده له لارې اوښتى او همدى په لار موندونكو هم ښه پوه دى.",""
2027,16,126,"كه تاسې کسات اخلئ نو هغه شان کسات واخلئ چې څومره پر تاسي تيرى شوى وي؛ خو كه تاسې صبر وكړئ نو په دې كې شک نشته چې دا د صبر كوونكو لپاره ډيره ښه ده.",""
2028,16,127,"او صبر كوه او ستا صبر د الله له توفيقه پرته په بل څه نه دى او د دوى په (حال) مه خپه كيږه، او په هغو دسيسو چې دوى يې كوي زړه تنګى كېږه مه.",""
2029,16,128,"بې شكه الله هغو كسانو سره (مل) دى چې تقوى كوي او هغوى چې نيک چاري دي.",""
2030,17,1,"پاك دى هغه ذات چې يوه شپه يې خپل بنده له مسجد حرام نه تر هغه لرې مسجد (اقصی) پورې بوتللو چې د هغه چاپېريال مو بركتي كړى دى، تر څو پر هغه خپلې ځينې نښانې وګورو، په حقيقت كې هماغه د هر څه اورېدونكى او ليدونكى دى.",""
2031,17,2,"موږ له دې مخكې موسى (علیه السلام) ته كتاب وركړى و، او هغه مو د بني اسرائيلو لپاره د هدايت وسيله ګرځولى و، له دې سپارښت سره چې له ما څخه پرته بل څوک خپل معتمد (ذمه وار) مه نيسئ.",""
2032,17,3,"تاسي د هغو خلكو ځوځات (اولاده) ياست چې موږ له نوح سره په بېړۍ كې سپاره كړي وو، او نوح يو شكر كوونكى بنده و.",""
2033,17,4,"او موږ په خپل كتاب كې بني اسرائيل پر دې هم خبر كړي وو چې تاسي به په ځمكه كې دوه ځله ډېر لوى فساد راولاړ كړئ، او لويه سركښي به وکړئ.",""
2034,17,5,"نو كله چې د هغو د لومړۍ سركښۍ وخت راغى؛ نو اى بني اسرائيلو موږ ستاسي د مقابلې لپاره خپل داسې بندګان راپاڅول چې په جنګ كې ډېر زورور وو او هغوى ستاسي په هېواد كې په ننوتلو هر لوري ته خواره شول، دا يوه پوره كېدونكې وعده وه.",""
2035,17,6,"له دې وروسته موږ تاسي ته پر هغو د برلاسۍ موقع دركړه او له تاسو سره مو د مال او اولاد په دركولو مرسته وكړه او ستاسي شمير مو هم ډېر زيات كړ.",""
2036,17,7,"(ګورئ!) كه تاسو ښېګڼه وكړه نو هم خپلو ځانو سره مو وكړه، او كه بدى مو وكړه نو هم خپل ځان سره، نو كله چې وروستۍ (دويمه) نېټه راغله (بيا مو دښمن برلاسى كړ) چې ستاسو مخونه در بدرنګ كړي او مسجد (بيت المقدس) ته هماغسې ننوځي لكه چې اول ځل ورننوتلي وو او پر څه چې برلاسي شي هغه تبا كړي، په پوره تبا کولو سره.",""
2037,17,8,"ښايي رب مو اوس رحم درباندې وكړي او كه بېرته (فساد ته) وګرځېدئ موږ به هم (ستاسو عذاب ته) در وګرځو او كافرانو ته مو جهنم بندي خانه ګرځولې ده.",""
2038,17,9,"يقيناً دا قرآن هغې لارې ته ښوونه كوي چې سمه سيده ده، او هغو مومنانو ته چې سم كارونه كوي دا زېرى وركوي چې بې شكه د دوى لپاره لويه بدله ده.",""
2039,17,10,"او دا چې كوم خلک په آخرت باور نه كوي هغوی ته مو دردناک عذاب چمتو كړيدى.",""
